date,10_percentile_5p_y,90_percentile_5p_y,mediana_5p_y,media
07.01.2020 00:00:00,33.0,71.0,56.0,50.0
14.01.2020 00:00:00,35.0,63.0,42.0,46.0
21.01.2020 00:00:00,48.0,63.0,61.0,54.0
28.01.2020 00:00:00,36.0,60.0,50.0,46.0
04.02.2020 00:00:00,29.0,61.0,45.0,55.0
11.02.2020 00:00:00,49.0,61.0,53.0,76.0
18.02.2020 00:00:00,42.0,74.0,50.0,72.0
25.02.2020 00:00:00,62.0,79.0,72.0,82.0
03.03.2020 00:00:00,63.0,85.0,77.0,75.0
10.03.2020 00:00:00,71.0,90.0,81.0,87.0
17.03.2020 00:00:00,80.0,95.0,88.0,81.0
24.03.2020 00:00:00,79.0,107.0,88.0,104.0
31.03.2020 00:00:00,90.0,110.0,95.0,91.0
07.04.2020 00:00:00,84.0,108.0,101.0,109.0
14.04.2020 00:00:00,99.0,126.0,102.0,132.0
21.04.2020 00:00:00,98.0,127.0,117.0,115.0
28.04.2020 00:00:00,103.0,123.0,110.0,114.0
05.05.2020 00:00:00,86.0,108.0,103.0,94.0
12.05.2020 00:00:00,98.0,123.0,106.0,124.0
19.05.2020 00:00:00,101.0,130.0,107.0,90.0
26.05.2020 00:00:00,108.0,126.0,116.0,121.0
02.06.2020 00:00:00,111.0,149.0,117.0,128.0
09.06.2020 00:00:00,111.0,159.0,114.0,93.0
16.06.2020 00:00:00,110.0,149.0,117.0,90.0
23.06.2020 00:00:00,119.0,162.0,137.0,94.0
30.06.2020 00:00:00,133.0,188.0,147.0,144.0
07.07.2020 00:00:00,134.0,187.0,150.0,135.0
14.07.2020 00:00:00,134.0,161.0,148.0,145.0
21.07.2020 00:00:00,147.0,182.0,152.0,130.0
28.07.2020 00:00:00,122.0,173.0,166.0,126.0
04.08.2020 00:00:00,137.0,179.0,144.0,150.0
11.08.2020 00:00:00,116.0,164.0,135.0,156.0
18.08.2020 00:00:00,109.0,127.0,114.0,128.0
25.08.2020 00:00:00,101.0,137.0,108.0,123.0
01.09.2020 00:00:00,124.0,138.0,127.0,107.0
08.09.2020 00:00:00,97.0,124.0,108.0,112.0
15.09.2020 00:00:00,84.0,140.0,124.0,126.0
22.09.2020 00:00:00,80.0,110.0,89.0,125.0
29.09.2020 00:00:00,82.0,106.0,99.0,79.0
06.10.2020 00:00:00,63.0,90.0,77.0,77.0
13.10.2020 00:00:00,64.0,89.0,66.0,68.0
20.10.2020 00:00:00,49.0,86.0,61.0,62.0
27.10.2020 00:00:00,40.0,75.0,62.0,39.0
03.11.2020 00:00:00,43.0,68.0,53.0,56.0
10.11.2020 00:00:00,42.0,51.0,48.0,41.0
17.11.2020 00:00:00,35.0,58.0,45.0,47.0
24.11.2020 00:00:00,26.0,49.0,46.0,62.0
01.12.2020 00:00:00,33.0,48.0,37.0,39.0
08.12.2020 00:00:00,26.0,43.0,40.0,27.0
15.12.2020 00:00:00,32.0,57.0,50.0,35.0
22.12.2020 00:00:00,26.0,40.0,31.0,20.0
29.12.2020 00:00:00,34.0,54.0,44.0,42.0
07.01.2021 00:00:00,33.0,71.0,50.0,41.0
14.01.2021 00:00:00,35.0,61.0,42.0,63.0
21.01.2021 00:00:00,57.0,63.0,61.0,57.0
28.01.2021 00:00:00,36.0,53.0,46.0,62.0
04.02.2021 00:00:00,29.0,55.0,45.0,47.0
11.02.2021 00:00:00,49.0,70.0,53.0,44.0
18.02.2021 00:00:00,48.0,75.0,70.0,75.0
25.02.2021 00:00:00,62.0,81.0,72.0,64.0
