date,10_percentile_5p_y,90_percentile_5p_y,mediana_5p_y,media
24.11.2020 00:00:00,30.0,44.0,40.0,28.0
01.12.2020 00:00:00,31.0,45.0,35.0,39.0
08.12.2020 00:00:00,36.0,54.0,50.0,37.0
15.12.2020 00:00:00,36.0,54.0,43.0,32.0
22.12.2020 00:00:00,39.0,54.0,49.0,34.0
29.12.2020 00:00:00,32.0,44.0,39.0,22.0
07.01.2021 00:00:00,29.0,38.0,35.0,27.0
14.01.2021 00:00:00,31.0,48.0,37.0,34.0
21.01.2021 00:00:00,35.0,40.0,37.0,37.0
28.01.2021 00:00:00,44.0,58.0,48.0,29.0
04.02.2021 00:00:00,35.0,55.0,37.0,31.0
11.02.2021 00:00:00,34.0,45.0,37.0,28.0
18.02.2021 00:00:00,33.0,40.0,38.0,27.0
25.02.2021 00:00:00,33.0,42.0,36.0,33.0
04.03.2021 00:00:00,28.0,38.0,33.0,31.0
11.03.2021 00:00:00,24.0,36.0,34.0,27.0
18.03.2021 00:00:00,21.0,41.0,30.0,17.0
25.03.2021 00:00:00,20.0,32.0,29.0,19.0
01.04.2021 00:00:00,19.0,31.0,29.0,26.0
08.04.2021 00:00:00,19.0,27.0,25.0,14.0
15.04.2021 00:00:00,17.0,28.0,25.0,18.0
22.04.2021 00:00:00,14.0,27.0,26.0,19.0
29.04.2021 00:00:00,14.0,25.0,20.0,21.0
06.05.2021 00:00:00,12.0,22.0,18.0,17.0
13.05.2021 00:00:00,14.0,26.0,18.0,15.0
20.05.2021 00:00:00,12.0,22.0,18.0,11.0
27.05.2021 00:00:00,13.0,21.0,18.0,13.0
03.06.2021 00:00:00,13.0,23.0,16.0,15.0
10.06.2021 00:00:00,14.0,19.0,17.0,12.0
17.06.2021 00:00:00,12.0,19.0,17.0,14.0
24.06.2021 00:00:00,14.0,19.0,16.0,14.0
01.07.2021 00:00:00,15.0,19.0,17.0,12.0
08.07.2021 00:00:00,14.0,19.0,16.0,14.0
15.07.2021 00:00:00,14.0,20.0,18.0,13.0
22.07.2021 00:00:00,16.0,21.0,19.0,14.0
29.07.2021 00:00:00,17.0,21.0,19.0,16.0
05.08.2021 00:00:00,16.0,21.0,19.0,14.0
12.08.2021 00:00:00,16.0,19.0,17.0,14.0
19.08.2021 00:00:00,14.0,20.0,16.0,15.0
26.08.2021 00:00:00,16.0,21.0,17.0,15.0
02.09.2021 00:00:00,18.0,24.0,22.0,16.0
09.09.2021 00:00:00,17.0,22.0,19.0,19.0
16.09.2021 00:00:00,20.0,24.0,22.0,23.0
23.09.2021 00:00:00,20.0,23.0,21.0,16.0
30.09.2021 00:00:00,18.0,27.0,24.0,18.0
07.10.2021 00:00:00,20.0,28.0,24.0,18.0
14.10.2021 00:00:00,20.0,32.0,27.0,21.0
21.10.2021 00:00:00,23.0,35.0,29.0,26.0
28.10.2021 00:00:00,23.0,32.0,28.0,25.0
04.11.2021 00:00:00,23.0,34.0,25.0,26.0
11.11.2021 00:00:00,25.0,32.0,28.0,28.0
18.11.2021 00:00:00,27.0,37.0,28.0,26.0
25.11.2021 00:00:00,29.0,44.0,30.0,26.0
02.12.2021 00:00:00,31.0,39.0,35.0,27.0
09.12.2021 00:00:00,36.0,51.0,37.0,32.0
16.12.2021 00:00:00,34.0,49.0,37.0,36.0
23.12.2021 00:00:00,34.0,53.0,47.0,42.0
30.12.2021 00:00:00,24.0,41.0,37.0,31.0
07.01.2022 00:00:00,26.0,38.0,34.0,26.0
14.01.2022 00:00:00,30.0,48.0,37.0,34.0
21.01.2022 00:00:00,35.0,40.0,37.0,35.0
28.01.2022 00:00:00,35.0,55.0,45.0,39.0
04.02.2022 00:00:00,32.0,51.0,36.0,24.0
11.02.2022 00:00:00,30.0,45.0,35.0,35.0
18.02.2022 00:00:00,29.0,40.0,36.0,34.0
25.02.2022 00:00:00,34.0,42.0,36.0,29.0
04.03.2022 00:00:00,28.0,38.0,33.0,26.0
11.03.2022 00:00:00,24.0,36.0,27.0,34.0
18.03.2022 00:00:00,19.0,38.0,22.0,27.0
25.03.2022 00:00:00,18.0,31.0,25.0,29.0
01.04.2022 00:00:00,18.0,30.0,27.0,30.0
08.04.2022 00:00:00,15.0,25.0,24.0,19.0
15.04.2022 00:00:00,16.0,28.0,21.0,24.0
22.04.2022 00:00:00,14.0,27.0,19.0,21.0
29.04.2022 00:00:00,14.0,25.0,21.0,18.0
06.05.2022 00:00:00,12.0,20.0,17.0,16.0
13.05.2022 00:00:00,14.0,20.0,16.0,14.0
20.05.2022 00:00:00,10.0,20.0,16.0,14.0
27.05.2022 00:00:00,12.0,19.0,17.0,13.0
03.06.2022 00:00:00,13.0,20.0,16.0,12.0
10.06.2022 00:00:00,12.0,18.0,16.0,13.0
17.06.2022 00:00:00,12.0,19.0,15.0,14.0
24.06.2022 00:00:00,13.0,18.0,16.0,17.0
01.07.2022 00:00:00,12.0,18.0,17.0,12.0
08.07.2022 00:00:00,13.0,18.0,15.0,12.0
15.07.2022 00:00:00,13.0,19.0,15.0,15.0
22.07.2022 00:00:00,14.0,20.0,19.0,18.0
29.07.2022 00:00:00,16.0,20.0,18.0,17.0
05.08.2022 00:00:00,14.0,20.0,17.0,16.0
12.08.2022 00:00:00,15.0,19.0,16.0,15.0
19.08.2022 00:00:00,14.0,18.0,15.0,14.0
26.08.2022 00:00:00,15.0,19.0,16.0,17.0
02.09.2022 00:00:00,16.0,23.0,19.0,16.0
09.09.2022 00:00:00,17.0,21.0,19.0,15.0
16.09.2022 00:00:00,20.0,23.0,22.0,17.0
23.09.2022 00:00:00,18.0,22.0,21.0,15.0
30.09.2022 00:00:00,17.0,25.0,22.0,18.0
07.10.2022 00:00:00,18.0,26.0,22.0,19.0
14.10.2022 00:00:00,19.0,31.0,24.0,19.0
21.10.2022 00:00:00,23.0,35.0,26.0,21.0
28.10.2022 00:00:00,23.0,32.0,25.0,19.0
04.11.2022 00:00:00,23.0,32.0,25.0,21.0
11.11.2022 00:00:00,25.0,30.0,28.0,23.0
18.11.2022 00:00:00,26.0,32.0,28.0,23.0
25.11.2022 00:00:00,27.0,39.0,30.0,25.0
02.12.2022 00:00:00,28.0,39.0,32.0,31.0
09.12.2022 00:00:00,33.0,45.0,37.0,28.0
16.12.2022 00:00:00,34.0,41.0,36.0,32.0
23.12.2022 00:00:00,34.0,52.0,42.0,35.0
30.12.2022 00:00:00,24.0,38.0,31.0,28.0
07.01.2023 00:00:00,26.0,38.0,27.0,23.0
14.01.2023 00:00:00,30.0,42.0,34.0,30.0
21.01.2023 00:00:00,34.0,39.0,37.0,27.0
28.01.2023 00:00:00,33.0,47.0,43.0,29.0
04.02.2023 00:00:00,27.0,37.0,34.0,31.0
11.02.2023 00:00:00,30.0,44.0,35.0,24.0
18.02.2023 00:00:00,29.0,38.0,34.0,41.0
25.02.2023 00:00:00,31.0,38.0,35.0,32.0
04.03.2023 00:00:00,26.0,37.0,31.0,21.0
11.03.2023 00:00:00,25.0,36.0,34.0,26.0
18.03.2023 00:00:00,19.0,29.0,22.0,18.0
25.03.2023 00:00:00,18.0,29.0,25.0,25.0
01.04.2023 00:00:00,18.0,30.0,27.0,19.0
08.04.2023 00:00:00,15.0,25.0,19.0,20.0
15.04.2023 00:00:00,16.0,25.0,21.0,16.0
22.04.2023 00:00:00,15.0,27.0,21.0,17.0
29.04.2023 00:00:00,14.0,23.0,18.0,18.0
06.05.2023 00:00:00,12.0,18.0,16.0,14.0
13.05.2023 00:00:00,13.0,17.0,15.0,13.0
20.05.2023 00:00:00,10.0,17.0,14.0,12.0
27.05.2023 00:00:00,12.0,18.0,13.0,12.0
03.06.2023 00:00:00,11.0,16.0,15.0,11.0
10.06.2023 00:00:00,12.0,17.0,13.0,9.0
17.06.2023 00:00:00,12.0,16.0,14.0,11.0
24.06.2023 00:00:00,13.0,17.0,16.0,12.0
01.07.2023 00:00:00,12.0,18.0,13.0,12.0
08.07.2023 00:00:00,12.0,16.0,14.0,11.0
15.07.2023 00:00:00,13.0,17.0,15.0,14.0
22.07.2023 00:00:00,14.0,19.0,18.0,14.0
29.07.2023 00:00:00,16.0,20.0,17.0,13.0
05.08.2023 00:00:00,14.0,18.0,16.0,11.0
12.08.2023 00:00:00,14.0,17.0,16.0,11.0
19.08.2023 00:00:00,14.0,16.0,14.0,11.0
26.08.2023 00:00:00,15.0,17.0,16.0,16.0
02.09.2023 00:00:00,16.0,21.0,17.0,12.0
09.09.2023 00:00:00,16.0,19.0,17.0,17.0
16.09.2023 00:00:00,18.0,23.0,22.0,16.0
23.09.2023 00:00:00,15.0,22.0,20.0,14.0
30.09.2023 00:00:00,17.0,23.0,18.0,16.0
07.10.2023 00:00:00,18.0,26.0,19.0,19.0
14.10.2023 00:00:00,18.0,26.0,21.0,21.0
21.10.2023 00:00:00,22.0,28.0,24.0,18.0
28.10.2023 00:00:00,20.0,27.0,25.0,18.0
04.11.2023 00:00:00,21.0,26.0,24.0,17.0
11.11.2023 00:00:00,24.0,28.0,26.0,22.0
18.11.2023 00:00:00,24.0,28.0,26.0,22.0
25.11.2023 00:00:00,25.0,30.0,28.0,26.0
02.12.2023 00:00:00,28.0,36.0,31.0,26.0
09.12.2023 00:00:00,30.0,37.0,35.0,27.0
16.12.2023 00:00:00,32.0,37.0,36.0,24.0
23.12.2023 00:00:00,34.0,45.0,35.0,31.0
30.12.2023 00:00:00,24.0,35.0,28.0,28.0
07.01.2024 00:00,24.0,34.0,26.0,25.0
14.01.2024 00:00,28.0,41.0,34.0,25.0
21.01.2024 00:00,29.0,39.0,35.0,30.0
28.01.2024 00:00,29.0,47.0,39.0,40.0
04.02.2024 00:00,27.0,36.0,31.0,38.0
11.02.2024 00:00,26.0,44.0,34.0,29.0
18.02.2024 00:00,29.0,39.0,34.0,29.0
25.02.2024 00:00,30.0,38.0,33.0,24.0
03.03.2024 00:00,23.0,36.0,26.0,22.0
10.03.2024 00:00,24.0,34.0,27.0,19.0
17.03.2024 00:00,17.0,25.0,21.0,20.0
24.03.2024 00:00,18.0,29.0,25.0,20.0
31.03.2024 00:00,15.0,29.0,26.0,22.0
07.04.2024 00:00,15.0,23.0,19.0,18.0
14.04.2024 00:00,15.0,23.0,18.0,18.0
21.04.2024 00:00,14.0,25.0,19.0,12.0
28.04.2024 00:00,14.0,20.0,18.0,14.0
05.05.2024 00:00,12.0,17.0,14.0,13.0
12.05.2024 00:00,13.0,17.0,14.0,13.0
19.05.2024 00:00,10.0,15.0,12.0,13.0
26.05.2024 00:00,11.0,15.0,13.0,12.0
02.06.2024 00:00,11.0,16.0,12.0,12.0
09.06.2024 00:00,10.0,15.0,12.0,12.0
16.06.2024 00:00,10.0,15.0,14.0,11.0
23.06.2024 00:00,12.0,17.0,14.0,11.0
30.06.2024 00:00,12.0,17.0,12.0,11.0
07.07.2024 00:00,11.0,15.0,13.0,11.0
14.07.2024 00:00,13.0,15.0,14.0,11.0
21.07.2024 00:00,14.0,19.0,14.0,13.0
28.07.2024 00:00,14.0,18.0,16.0,13.0
04.08.2024 00:00,12.0,17.0,15.0,12.0
11.08.2024 00:00,12.0,17.0,15.0,14.0
18.08.2024 00:00,12.0,15.0,14.0,12.0
25.08.2024 00:00,15.0,17.0,16.0,15.0
01.09.2024 00:00,14.0,18.0,16.0,16.0
08.09.2024 00:00,16.0,18.0,17.0,15.0
15.09.2024 00:00,16.0,23.0,19.0,10.0
22.09.2024 00:00,14.0,21.0,16.0,15.0
29.09.2024 00:00,16.0,20.0,18.0,15.0
06.10.2024 00:00,18.0,21.0,19.0,15.0
13.10.2024 00:00,18.0,23.0,21.0,18.0
20.10.2024 00:00,19.0,25.0,23.0,17.0
27.10.2024 00:00,18.0,25.0,22.0,15.0
03.11.2024 00:00,19.0,26.0,24.0,16.0
10.11.2024 00:00,22.0,27.0,25.0,24.0
17.11.2024 00:00,22.0,28.0,26.0,28.0
24.11.2024 00:00,25.0,29.0,26.0,25.0
01.12.2024 00:00,26.0,36.0,30.0,27.0
08.12.2024 00:00,27.0,37.0,32.0,32.0
15.12.2024 00:00,27.0,37.0,32.0,32.0
22.12.2024 00:00,32.0,39.0,34.0,29.0
29.12.2024 00:00,24.0,30.0,28.0,25.0
