date,Highways,Main Roads
07.01.2020 00:00:00,13020.0,12620.0
14.01.2020 00:00:00,19379.0,17584.0
21.01.2020 00:00:00,19684.0,17181.0
28.01.2020 00:00:00,19781.0,16971.0
04.02.2020 00:00:00,19597.0,16634.0
11.02.2020 00:00:00,19199.0,16782.0
18.02.2020 00:00:00,19570.0,16754.0
25.02.2020 00:00:00,18950.0,16359.0
03.03.2020 00:00:00,17372.0,15316.0
10.03.2020 00:00:00,17169.0,16177.0
17.03.2020 00:00:00,10592.0,12435.0
24.03.2020 00:00:00,5653.0,6724.0
31.03.2020 00:00:00,6250.0,6248.0
07.04.2020 00:00:00,6800.0,6704.0
14.04.2020 00:00:00,6262.0,6747.0
21.04.2020 00:00:00,8460.0,8292.0
28.04.2020 00:00:00,10303.0,10298.0
05.05.2020 00:00:00,9672.0,11471.0
12.05.2020 00:00:00,12629.0,13510.0
19.05.2020 00:00:00,13512.0,14580.0
26.05.2020 00:00:00,12433.0,14724.0
02.06.2020 00:00:00,13656.0,15553.0
09.06.2020 00:00:00,16387.0,15840.0
16.06.2020 00:00:00,16327.0,15628.0
23.06.2020 00:00:00,18362.0,18551.0
30.06.2020 00:00:00,16749.0,16893.0
07.07.2020 00:00:00,17989.0,18010.0
14.07.2020 00:00:00,17946.0,18311.0
21.07.2020 00:00:00,18130.0,18434.0
28.07.2020 00:00:00,18204.0,17750.0
04.08.2020 00:00:00,17315.0,17478.0
11.08.2020 00:00:00,15517.0,16231.0
18.08.2020 00:00:00,14172.0,15395.0
25.08.2020 00:00:00,16445.0,17713.0
01.09.2020 00:00:00,18126.0,17538.0
08.09.2020 00:00:00,19104.0,18106.0
15.09.2020 00:00:00,19224.0,16804.0
22.09.2020 00:00:00,19454.0,16442.0
29.09.2020 00:00:00,19619.0,16403.0
06.10.2020 00:00:00,19595.0,17219.0
13.10.2020 00:00:00,20196.0,17895.0
20.10.2020 00:00:00,19229.0,17572.0
27.10.2020 00:00:00,17936.0,16021.0
03.11.2020 00:00:00,17481.0,16034.0
10.11.2020 00:00:00,15268.0,14816.0
17.11.2020 00:00:00,14408.0,15008.0
24.11.2020 00:00:00,14787.0,15775.0
01.12.2020 00:00:00,15308.0,15864.0
08.12.2020 00:00:00,13857.0,13815.0
15.12.2020 00:00:00,14283.0,14419.0
22.12.2020 00:00:00,16165.0,15459.0
29.12.2020 00:00:00,9134.0,11053.0
07.01.2021 00:00:00,6786.0,8589.0
14.01.2021 00:00:00,13960.0,13694.0
21.01.2021 00:00:00,14283.0,14113.0
28.01.2021 00:00:00,13841.0,13423.0
04.02.2021 00:00:00,14239.0,13907.0
11.02.2021 00:00:00,14210.0,13846.0
18.02.2021 00:00:00,14264.0,14187.0
25.02.2021 00:00:00,14408.0,14431.0
04.03.2021 00:00:00,15169.0,15508.0
11.03.2021 00:00:00,15091.0,15263.0
18.03.2021 00:00:00,15250.0,16184.0
25.03.2021 00:00:00,13901.0,15034.0
01.04.2021 00:00:00,15499.0,16570.0
08.04.2021 00:00:00,12996.0,15661.0
15.04.2021 00:00:00,15636.0,16740.0
22.04.2021 00:00:00,16095.0,16967.0
29.04.2021 00:00:00,16568.0,17281.0
06.05.2021 00:00:00,16145.0,16623.0
13.05.2021 00:00:00,16899.0,17991.0
20.05.2021 00:00:00,14842.0,16271.0
27.05.2021 00:00:00,15841.0,16769.0
03.06.2021 00:00:00,17605.0,18105.0
10.06.2021 00:00:00,16826.0,16830.0
17.06.2021 00:00:00,18869.0,18376.0
24.06.2021 00:00:00,21368.0,18250.0
01.07.2021 00:00:00,25295.0,16380.0
08.07.2021 00:00:00,28531.0,18229.0
15.07.2021 00:00:00,26759.0,17722.0
22.07.2021 00:00:00,32165.0,17981.0
29.07.2021 00:00:00,32615.0,17438.0
05.08.2021 00:00:00,29258.0,16351.0
12.08.2021 00:00:00,32084.0,15791.0
19.08.2021 00:00:00,31619.0,16157.0
26.08.2021 00:00:00,31800.0,17311.0
02.09.2021 00:00:00,32180.0,17821.0
09.09.2021 00:00:00,30290.0,17124.0
16.09.2021 00:00:00,28123.0,19463.0
23.09.2021 00:00:00,28586.0,17458.0
30.09.2021 00:00:00,27564.0,17304.0
07.10.2021 00:00:00,24877.0,16945.0
14.10.2021 00:00:00,29202.0,18008.0
21.10.2021 00:00:00,28674.0,17691.0
28.10.2021 00:00:00,26578.0,17793.0
04.11.2021 00:00:00,23554.0,15215.0
11.11.2021 00:00:00,23411.0,16652.0
18.11.2021 00:00:00,19313.0,16548.0
25.11.2021 00:00:00,19331.0,16740.0
02.12.2021 00:00:00,19469.0,16660.0
09.12.2021 00:00:00,17555.0,15374.0
16.12.2021 00:00:00,19203.0,16728.0
23.12.2021 00:00:00,19635.0,16921.0
30.12.2021 00:00:00,13488.0,12819.0
07.01.2022 00:00:00,10993.0,10791.0
14.01.2022 00:00:00,15576.0,14266.0
21.01.2022 00:00:00,17322.0,17088.0
28.01.2022 00:00:00,15264.0,19624.0
04.02.2022 00:00:00,14383.0,20239.0
11.02.2022 00:00:00,14797.0,19417.0
18.02.2022 00:00:00,11897.0,16929.0
25.02.2022 00:00:00,16094.0,16795.0
04.03.2022 00:00:00,16991.0,16249.0
11.03.2022 00:00:00,16610.0,16356.0
18.03.2022 00:00:00,18579.0,16233.0
25.03.2022 00:00:00,17432.0,16497.0
01.04.2022 00:00:00,17257.0,17004.0
08.04.2022 00:00:00,16430.0,17056.0
15.04.2022 00:00:00,21117.0,17896.0
22.04.2022 00:00:00,22734.0,16012.0
29.04.2022 00:00:00,19353.0,16901.0
06.05.2022 00:00:00,17579.0,17471.0
13.05.2022 00:00:00,18256.0,17648.0
20.05.2022 00:00:00,19127.0,17835.0
27.05.2022 00:00:00,21463.0,17068.0
03.06.2022 00:00:00,21050.0,17469.0
10.06.2022 00:00:00,22940.0,16877.0
17.06.2022 00:00:00,23091.0,17166.0
24.06.2022 00:00:00,22397.0,17332.0
01.07.2022 00:00:00,21013.0,16253.0
08.07.2022 00:00:00,21902.0,17036.0
15.07.2022 00:00:00,23990.0,17402.0
22.07.2022 00:00:00,26667.0,17728.0
29.07.2022 00:00:00,27362.0,17818.0
05.08.2022 00:00:00,27900.0,15785.0
12.08.2022 00:00:00,25969.0,15763.0
19.08.2022 00:00:00,25518.0,15241.0
