Wavelength,Transmission
1800.0,0.0
2014.045817625814,0.1247587386157651
2094.6669127145233,0.16766840595025795
2196.1669258956586,0.2426117141116811
2265.352068120106,0.35672926619845446
2302.4121477341628,0.42058372412173517
2354.4196346189337,0.4434145732884202
2457.6753750032954,0.45574367216338996
2576.6852081301245,0.42671157981256835
2634.2445891440175,0.3761182419292104
2671.9215458835315,0.32672845893602814
2762.127962460127,0.28237305798345846
2823.0089895341785,0.2586468813984721
2970.774787124667,0.28949898358321774
3173.157936361479,0.3335681733119042
3351.3405214457066,0.36401664428348124
3521.0291830332426,0.3916763905095294
3628.4607070360903,0.3968428700380881
3718.0976985738016,0.4323697555462598
3853.573405741703,0.5038418352744325
3984.920781377692,0.5980640379266566
4284.533256004007,0.7007331410581009
4582.627263859963,0.7972964047467032
5116.653046160335,0.8794096710038677
5495.415601191575,0.9023212464131865
5922.769092874278,0.8895151288317444
6520.09595866396,0.8466935264892157
6923.01162576121,0.7860974732686057
7290.48058418791,0.0
7578.894366382833,0.0
7835.562702659953,0.0
8176.838109297973,0.0
8506.392850552289,0.0
8900.909498325997,0.0
9531.879893496427,0.0
10046.592676561304,0.0
10581.662404766299,0.0
10901.252207840138,0.0
11500.0,0.0
